split,scenario_id,source_file,scenario_type,node_id,signal_col,label_col,window_id,window_size,start_idx,end_idx,start_time_s,end_time_s,y_true,node_is_N2,node_is_N8,node_is_N9,local_t-23,local_t-22,local_t-21,local_t-20,local_t-19,local_t-18,local_t-17,local_t-16,local_t-15,local_t-14,local_t-13,local_t-12,local_t-11,local_t-10,local_t-9,local_t-8,local_t-7,local_t-6,local_t-5,local_t-4,local_t-3,local_t-2,local_t-1,local_t-0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_31_54,24,31,54,18600,32400,0,0,1,0,10.5,10.5,10.5,10.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_32_55,24,32,55,19200,33000,0,0,1,0,10.5,10.5,10.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_33_56,24,33,56,19800,33600,0,0,1,0,10.5,10.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_34_57,24,34,57,20400,34200,0,0,1,0,10.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_35_58,24,35,58,21000,34800,0,0,1,0,10.5,14.0,14.0,14.0,14.0,14.0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_36_59,24,36,59,21600,35400,0,0,1,0,14.0,14.0,14.0,14.0,14.0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_37_60,24,37,60,22200,36000,0,0,1,0,14.0,14.0,14.0,14.0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_38_61,24,38,61,22800,36600,0,0,1,0,14.0,14.0,14.0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_39_62,24,39,62,23400,37200,0,0,1,0,14.0,14.0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_40_63,24,40,63,24000,37800,0,0,1,0,14.0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_41_64,24,41,64,24600,38400,0,0,1,0,14.0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_42_65,24,42,65,25200,39000,0,0,1,0,17.5,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_43_66,24,43,66,25800,39600,0,0,1,0,17.5,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_44_67,24,44,67,26400,40200,0,0,1,0,17.5,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_45_68,24,45,68,27000,40800,0,0,1,0,17.5,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_46_69,24,46,69,27600,41400,0,0,1,0,17.5,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_47_70,24,47,70,28200,42000,0,0,1,0,17.5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_48_71,24,48,71,28800,42600,0,0,1,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_49_72,24,49,72,29400,43200,0,0,1,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_50_73,24,50,73,30000,43800,0,0,1,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_51_74,24,51,74,30600,44400,0,0,1,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_52_75,24,52,75,31200,45000,0,0,1,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_53_76,24,53,76,31800,45600,0,0,1,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_54_77,24,54,77,32400,46200,0,0,1,0,21.0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_55_78,24,55,78,33000,46800,0,0,1,0,21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_56_79,24,56,79,33600,47400,0,0,1,0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_57_80,24,57,80,34200,48000,0,0,1,0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_58_81,24,58,81,34800,48600,0,0,1,0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_59_82,24,59,82,35400,49200,0,0,1,0,21.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_60_83,24,60,83,36000,49800,0,0,1,0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_61_84,24,61,84,36600,50400,0,0,1,0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_62_85,24,62,85,37200,51000,0,0,1,0,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_63_86,24,63,86,37800,51600,0,0,1,0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_64_87,24,64,87,38400,52200,0,0,1,0,28.0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_65_88,24,65,88,39000,52800,0,0,1,0,28.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_66_89,24,66,89,39600,53400,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_67_90,24,67,90,40200,54000,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_68_91,24,68,91,40800,54600,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_69_92,24,69,92,41400,55200,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_70_93,24,70,93,42000,55800,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_71_94,24,71,94,42600,56400,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_72_95,24,72,95,43200,57000,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_73_96,24,73,96,43800,57600,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_74_97,24,74,97,44400,58200,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_75_98,24,75,98,45000,58800,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_76_99,24,76,99,45600,59400,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_77_100,24,77,100,46200,60000,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_78_101,24,78,101,46800,60600,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_79_102,24,79,102,47400,61200,0,0,1,0,35.0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_80_103,24,80,103,48000,61800,0,0,1,0,35.0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_81_104,24,81,104,48600,62400,0,0,1,0,35.0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_82_105,24,82,105,49200,63000,0,0,1,0,35.0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_83_106,24,83,106,49800,63600,0,0,1,0,35.0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_84_107,24,84,107,50400,64200,0,0,1,0,28.0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_85_108,24,85,108,51000,64800,0,0,1,0,28.0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_86_109,24,86,109,51600,65400,0,0,1,0,28.0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_87_110,24,87,110,52200,66000,0,0,1,0,28.0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_88_111,24,88,111,52800,66600,0,0,1,0,28.0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_89_112,24,89,112,53400,67200,0,0,1,0,28.0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_90_113,24,90,113,54000,67800,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_91_114,24,91,114,54600,68400,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_92_115,24,92,115,55200,69000,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_93_116,24,93,116,55800,69600,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_94_117,24,94,117,56400,70200,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_95_118,24,95,118,57000,70800,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_96_119,24,96,119,57600,71400,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_97_120,24,97,120,58200,72000,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_98_121,24,98,121,58800,72600,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_99_122,24,99,122,59400,73200,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_100_123,24,100,123,60000,73800,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_101_124,24,101,124,60600,74400,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_102_125,24,102,125,61200,75000,0,0,1,0,24.5,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_103_126,24,103,126,61800,75600,0,0,1,0,24.5,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_104_127,24,104,127,62400,76200,0,0,1,0,24.5,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_105_128,24,105,128,63000,76800,0,0,1,0,24.5,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_106_129,24,106,129,63600,77400,0,0,1,0,24.5,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5,17.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_107_130,24,107,130,64200,78000,0,0,1,0,24.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5,17.5,17.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_108_131,24,108,131,64800,78600,0,0,1,0,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5,17.5,17.5,17.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_109_132,24,109,132,65400,79200,0,0,1,0,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5,17.5,17.5,17.5,10.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_110_133,24,110,133,66000,79800,0,0,1,0,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5,17.5,17.5,17.5,10.5,10.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_111_134,24,111,134,66600,80400,0,0,1,0,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5,17.5,17.5,17.5,10.5,10.5,10.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_112_135,24,112,135,67200,81000,0,0,1,0,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5,17.5,17.5,17.5,10.5,10.5,10.5,10.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_113_136,24,113,136,67800,81600,0,0,1,0,31.5,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5,17.5,17.5,17.5,10.5,10.5,10.5,10.5,10.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_114_137,24,114,137,68400,82200,0,0,1,0,31.5,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5,17.5,17.5,17.5,10.5,10.5,10.5,10.5,10.5,10.5
val,13,data_13.csv,persistent_leak,N8,V_N8,leak_downstream_N8,13_N8_115_138,24,115,138,69000,82800,0,0,1,0,31.5,31.5,31.5,31.5,31.5,24.5,24.5,24.5,24.5,24.5,24.5,17.5,17.5,17.5,17.5,17.5,17.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5
